BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Taxon,Genus,Sp,Strain,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath,md5sum
3.1,PlasmoDB-46_PfalciparumKH02,5554,5379,GFF,http://PlasmoDB.org/common/downloads/release-46/PfalciparumKH02/gff/data/PlasmoDB-46_PfalciparumKH02.gff,46,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.KH02.v46,GRanges.Plasmodium.falciparum.KH02.v46.rda,plasmodb.Plasmodium.falciparum.KH02.v46,org.Pfalciparum.KH02.v46.eg.db,TxDb.Plasmodium.falciparum.KH02.PlasmoDB.v46,Plasmodium falciparum KH02,Plasmodium,falciparum,KH02,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.falciparum.KH02.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.falciparum.KH02.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.falciparum.KH02.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pfalciparum.KH02.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.falciparum.KH02.PlasmoDB.v46.sqlite,Plasmodium falciparum KH02,Transcript information for Plasmodium falciparum KH02,PlasmoDB 46 annotations for Plasmodium falciparum KH02,OrgDb,SQLiteFile,org.Pfalciparum.KH02.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pfalciparum.KH02.v46.eg.sqlite,563fe467fbe13c4bd3ed4db4a3afb794
3.1,PlasmoDB-46_PfalciparumML01,6067,5883,GFF,http://PlasmoDB.org/common/downloads/release-46/PfalciparumML01/gff/data/PlasmoDB-46_PfalciparumML01.gff,46,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.ML01.v46,GRanges.Plasmodium.falciparum.ML01.v46.rda,plasmodb.Plasmodium.falciparum.ML01.v46,org.Pfalciparum.ML01.v46.eg.db,TxDb.Plasmodium.falciparum.ML01.PlasmoDB.v46,Plasmodium falciparum ML01,Plasmodium,falciparum,ML01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.falciparum.ML01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.falciparum.ML01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.falciparum.ML01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pfalciparum.ML01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.falciparum.ML01.PlasmoDB.v46.sqlite,Plasmodium falciparum ML01,Transcript information for Plasmodium falciparum ML01,PlasmoDB 46 annotations for Plasmodium falciparum ML01,OrgDb,SQLiteFile,org.Pfalciparum.ML01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pfalciparum.ML01.v46.eg.sqlite,9854a1660bb8386a0b53e36a3421ac3f
3.1,PlasmoDB-46_PfalciparumSD01,5444,5301,GFF,http://PlasmoDB.org/common/downloads/release-46/PfalciparumSD01/gff/data/PlasmoDB-46_PfalciparumSD01.gff,46,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.SD01.v46,GRanges.Plasmodium.falciparum.SD01.v46.rda,plasmodb.Plasmodium.falciparum.SD01.v46,org.Pfalciparum.SD01.v46.eg.db,TxDb.Plasmodium.falciparum.SD01.PlasmoDB.v46,Plasmodium falciparum SD01,Plasmodium,falciparum,SD01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.falciparum.SD01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.falciparum.SD01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.falciparum.SD01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pfalciparum.SD01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.falciparum.SD01.PlasmoDB.v46.sqlite,Plasmodium falciparum SD01,Transcript information for Plasmodium falciparum SD01,PlasmoDB 46 annotations for Plasmodium falciparum SD01,OrgDb,SQLiteFile,org.Pfalciparum.SD01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pfalciparum.SD01.v46.eg.sqlite,b28df0ab19b148f19fe89e527e4a1de4
3.1,PlasmoDB-46_PfalciparumSN01,5592,5445,GFF,http://PlasmoDB.org/common/downloads/release-46/PfalciparumSN01/gff/data/PlasmoDB-46_PfalciparumSN01.gff,46,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.SN01.v46,GRanges.Plasmodium.falciparum.SN01.v46.rda,plasmodb.Plasmodium.falciparum.SN01.v46,org.Pfalciparum.SN01.v46.eg.db,TxDb.Plasmodium.falciparum.SN01.PlasmoDB.v46,Plasmodium falciparum SN01,Plasmodium,falciparum,SN01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.falciparum.SN01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.falciparum.SN01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.falciparum.SN01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pfalciparum.SN01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.falciparum.SN01.PlasmoDB.v46.sqlite,Plasmodium falciparum SN01,Transcript information for Plasmodium falciparum SN01,PlasmoDB 46 annotations for Plasmodium falciparum SN01,OrgDb,SQLiteFile,org.Pfalciparum.SN01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pfalciparum.SN01.v46.eg.sqlite,99cdd2b2c322f3cd199b1267cda9fd88
3.1,PlasmoDB-46_PfalciparumTG01,6060,5911,GFF,http://PlasmoDB.org/common/downloads/release-46/PfalciparumTG01/gff/data/PlasmoDB-46_PfalciparumTG01.gff,46,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.TG01.v46,GRanges.Plasmodium.falciparum.TG01.v46.rda,plasmodb.Plasmodium.falciparum.TG01.v46,org.Pfalciparum.TG01.v46.eg.db,TxDb.Plasmodium.falciparum.TG01.PlasmoDB.v46,Plasmodium falciparum TG01,Plasmodium,falciparum,TG01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.falciparum.TG01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.falciparum.TG01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.falciparum.TG01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pfalciparum.TG01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.falciparum.TG01.PlasmoDB.v46.sqlite,Plasmodium falciparum TG01,Transcript information for Plasmodium falciparum TG01,PlasmoDB 46 annotations for Plasmodium falciparum TG01,OrgDb,SQLiteFile,org.Pfalciparum.TG01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pfalciparum.TG01.v46.eg.sqlite,67c68cd2dce7c5689e60a2971a65a80d
3.1,PlasmoDB-46_PfragileNilgiri,5744,5569,GFF,http://PlasmoDB.org/common/downloads/release-46/PfragileNilgiri/gff/data/PlasmoDB-46_PfragileNilgiri.gff,46,Plasmodium fragile,5857,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.fragile.nilgiri.v46,GRanges.Plasmodium.fragile.nilgiri.v46.rda,plasmodb.Plasmodium.fragile.nilgiri.v46,org.Pfragile.nilgiri.v46.eg.db,TxDb.Plasmodium.fragile.nilgiri.PlasmoDB.v46,Plasmodium fragile nilgiri,Plasmodium,fragile,strain.nilgiri,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.fragile.nilgiri.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.fragile.nilgiri.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.fragile.nilgiri.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pfragile.nilgiri.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.fragile.nilgiri.PlasmoDB.v46.sqlite,Plasmodium fragile strain nilgiri,Transcript information for Plasmodium fragile nilgiri,PlasmoDB 46 annotations for Plasmodium fragile nilgiri,OrgDb,SQLiteFile,org.Pfragile.nilgiri.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pfragile.nilgiri.v46.eg.sqlite,237adfe152ed68271a4afc509b41d7e0
3.1,PlasmoDB-46_PgaboniG01,5368,5205,GFF,http://PlasmoDB.org/common/downloads/release-46/PgaboniG01/gff/data/PlasmoDB-46_PgaboniG01.gff,46,Plasmodium gaboni,647221,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gaboni.G01.v46,GRanges.Plasmodium.gaboni.G01.v46.rda,plasmodb.Plasmodium.gaboni.G01.v46,org.Pgaboni.G01.v46.eg.db,TxDb.Plasmodium.gaboni.G01.PlasmoDB.v46,Plasmodium gaboni G01,Plasmodium,gaboni,strain.G01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.gaboni.G01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.gaboni.G01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.gaboni.G01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pgaboni.G01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.gaboni.G01.PlasmoDB.v46.sqlite,Plasmodium gaboni strain G01,Transcript information for Plasmodium gaboni G01,PlasmoDB 46 annotations for Plasmodium gaboni G01,OrgDb,SQLiteFile,org.Pgaboni.G01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pgaboni.G01.v46.eg.sqlite,3a2dc26c690481aad3f72e1ac80a131a
3.1,PlasmoDB-46_PgaboniSY75,5431,5217,GFF,http://PlasmoDB.org/common/downloads/release-46/PgaboniSY75/gff/data/PlasmoDB-46_PgaboniSY75.gff,46,Plasmodium gaboni,647221,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gaboni.SY75.v46,GRanges.Plasmodium.gaboni.SY75.v46.rda,plasmodb.Plasmodium.gaboni.SY75.v46,org.Pgaboni.SY75.v46.eg.db,TxDb.Plasmodium.gaboni.SY75.PlasmoDB.v46,Plasmodium gaboni SY75,Plasmodium,gaboni,strain.SY75,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.gaboni.SY75.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.gaboni.SY75.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.gaboni.SY75.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pgaboni.SY75.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.gaboni.SY75.PlasmoDB.v46.sqlite,Plasmodium gaboni strain SY75,Transcript information for Plasmodium gaboni SY75,PlasmoDB 46 annotations for Plasmodium gaboni SY75,OrgDb,SQLiteFile,org.Pgaboni.SY75.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pgaboni.SY75.v46.eg.sqlite,f3c43b818c25051576e096af7ff49535
3.1,PlasmoDB-46_Pgallinaceum8A,5439,5234,GFF,http://PlasmoDB.org/common/downloads/release-46/Pgallinaceum8A/gff/data/PlasmoDB-46_Pgallinaceum8A.gff,46,Plasmodium gallinaceum,5849,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gallinaceum.8A.v46,GRanges.Plasmodium.gallinaceum.8A.v46.rda,plasmodb.Plasmodium.gallinaceum.8A.v46,org.Pgallinaceum.8A.v46.eg.db,TxDb.Plasmodium.gallinaceum.8A.PlasmoDB.v46,Plasmodium gallinaceum 8A,Plasmodium,gallinaceum,8A,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.gallinaceum.8A.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.gallinaceum.8A.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.gallinaceum.8A.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pgallinaceum.8A.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.gallinaceum.8A.PlasmoDB.v46.sqlite,Plasmodium gallinaceum 8A,Transcript information for Plasmodium gallinaceum 8A,PlasmoDB 46 annotations for Plasmodium gallinaceum 8A,OrgDb,SQLiteFile,org.Pgallinaceum.8A.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pgallinaceum.8A.v46.eg.sqlite,8381c4ba5bbb8946f07444761e513a35
3.1,PlasmoDB-46_PknowlesiMalayanPk1A,5343,5259,GFF,http://PlasmoDB.org/common/downloads/release-46/PknowlesiMalayanPk1A/gff/data/PlasmoDB-46_PknowlesiMalayanPk1A.gff,46,Plasmodium knowlesi,5850,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v46,GRanges.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v46.rda,plasmodb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v46,org.Pknowlesi.Malayan.Strain.Pk1.A.v46.eg.db,TxDb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.PlasmoDB.v46,Plasmodium knowlesi Malayan Strain Pk1 A,Plasmodium,knowlesi,strain.Malayan.Strain.Pk1.A,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pknowlesi.Malayan.Strain.Pk1.A.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.PlasmoDB.v46.sqlite,Plasmodium knowlesi strain Malayan Strain Pk1 A,Transcript information for Plasmodium knowlesi Malayan Strain Pk1 A,PlasmoDB 46 annotations for Plasmodium knowlesi Malayan Strain Pk1 A,OrgDb,SQLiteFile,org.Pknowlesi.Malayan.Strain.Pk1.A.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pknowlesi.Malayan.Strain.Pk1.A.v46.eg.sqlite,a4059ea2e9feefa3fd291ff5c7d2bf08
3.1,PlasmoDB-46_PmalariaeUG01,6709,6436,GFF,http://PlasmoDB.org/common/downloads/release-46/PmalariaeUG01/gff/data/PlasmoDB-46_PmalariaeUG01.gff,46,Plasmodium malariae,5858,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.malariae.UG01.v46,GRanges.Plasmodium.malariae.UG01.v46.rda,plasmodb.Plasmodium.malariae.UG01.v46,org.Pmalariae.UG01.v46.eg.db,TxDb.Plasmodium.malariae.UG01.PlasmoDB.v46,Plasmodium malariae UG01,Plasmodium,malariae,UG01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.malariae.UG01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.malariae.UG01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.malariae.UG01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pmalariae.UG01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.malariae.UG01.PlasmoDB.v46.sqlite,Plasmodium malariae UG01,Transcript information for Plasmodium malariae UG01,PlasmoDB 46 annotations for Plasmodium malariae UG01,OrgDb,SQLiteFile,org.Pmalariae.UG01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pmalariae.UG01.v46.eg.sqlite,22c7d6332450fb4e1db4183aa6cbc44f
3.1,PlasmoDB-46_PovalecurtisiGH01,7280,6998,GFF,http://PlasmoDB.org/common/downloads/release-46/PovalecurtisiGH01/gff/data/PlasmoDB-46_PovalecurtisiGH01.gff,46,Plasmodium ovale,36330,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.ovale.curtisi.GH01.v46,GRanges.Plasmodium.ovale.curtisi.GH01.v46.rda,plasmodb.Plasmodium.ovale.curtisi.GH01.v46,org.Povale.curtisi.GH01.v46.eg.db,TxDb.Plasmodium.ovale.curtisi.GH01.PlasmoDB.v46,Plasmodium ovale curtisi GH01,Plasmodium,ovale,curtisi.GH01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.ovale.curtisi.GH01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.ovale.curtisi.GH01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.ovale.curtisi.GH01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Povale.curtisi.GH01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.ovale.curtisi.GH01.PlasmoDB.v46.sqlite,Plasmodium ovale curtisi GH01,Transcript information for Plasmodium ovale curtisi GH01,PlasmoDB 46 annotations for Plasmodium ovale curtisi GH01,OrgDb,SQLiteFile,org.Povale.curtisi.GH01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Povale.curtisi.GH01.v46.eg.sqlite,828d6b86d2c09f5c5c7bbf73ef5a5302
3.1,PlasmoDB-46_PreichenowiCDC,5992,5744,GFF,http://PlasmoDB.org/common/downloads/release-46/PreichenowiCDC/gff/data/PlasmoDB-46_PreichenowiCDC.gff,46,Plasmodium reichenowi,5854,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.reichenowi.CDC.v46,GRanges.Plasmodium.reichenowi.CDC.v46.rda,plasmodb.Plasmodium.reichenowi.CDC.v46,org.Preichenowi.CDC.v46.eg.db,TxDb.Plasmodium.reichenowi.CDC.PlasmoDB.v46,Plasmodium reichenowi CDC,Plasmodium,reichenowi,CDC,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.reichenowi.CDC.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.reichenowi.CDC.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.reichenowi.CDC.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Preichenowi.CDC.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.reichenowi.CDC.PlasmoDB.v46.sqlite,Plasmodium reichenowi CDC,Transcript information for Plasmodium reichenowi CDC,PlasmoDB 46 annotations for Plasmodium reichenowi CDC,OrgDb,SQLiteFile,org.Preichenowi.CDC.v46.eg.db,EuPathDB/OrgDb/3.10/org.Preichenowi.CDC.v46.eg.sqlite,9d1978508febe3db1a7b79e485aca448
3.1,PlasmoDB-46_PreichenowiG01,5909,5726,GFF,http://PlasmoDB.org/common/downloads/release-46/PreichenowiG01/gff/data/PlasmoDB-46_PreichenowiG01.gff,46,Plasmodium reichenowi,5854,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.reichenowi.G01.v46,GRanges.Plasmodium.reichenowi.G01.v46.rda,plasmodb.Plasmodium.reichenowi.G01.v46,org.Preichenowi.G01.v46.eg.db,TxDb.Plasmodium.reichenowi.G01.PlasmoDB.v46,Plasmodium reichenowi G01,Plasmodium,reichenowi,G01,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.reichenowi.G01.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.reichenowi.G01.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.reichenowi.G01.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Preichenowi.G01.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.reichenowi.G01.PlasmoDB.v46.sqlite,Plasmodium reichenowi G01,Transcript information for Plasmodium reichenowi G01,PlasmoDB 46 annotations for Plasmodium reichenowi G01,OrgDb,SQLiteFile,org.Preichenowi.G01.v46.eg.db,EuPathDB/OrgDb/3.10/org.Preichenowi.G01.v46.eg.sqlite,32ad9c234ebbd3eba502e016cb63d5a4
3.1,PlasmoDB-46_PrelictumSGS1-like,5306,5108,GFF,http://PlasmoDB.org/common/downloads/release-46/PrelictumSGS1-like/gff/data/PlasmoDB-46_PrelictumSGS1-like.gff,46,Plasmodium relictum,85471,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.relictum.SGS1.like.v46,GRanges.Plasmodium.relictum.SGS1.like.v46.rda,plasmodb.Plasmodium.relictum.SGS1.like.v46,org.Prelictum.SGS1.like.v46.eg.db,TxDb.Plasmodium.relictum.SGS1.like.PlasmoDB.v46,Plasmodium relictum SGS1 like,Plasmodium,relictum,SGS1.like,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.relictum.SGS1.like.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.relictum.SGS1.like.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.relictum.SGS1.like.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Prelictum.SGS1.like.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.relictum.SGS1.like.PlasmoDB.v46.sqlite,Plasmodium relictum SGS1-like,Transcript information for Plasmodium relictum SGS1 like,PlasmoDB 46 annotations for Plasmodium relictum SGS1 like,OrgDb,SQLiteFile,org.Prelictum.SGS1.like.v46.eg.db,EuPathDB/OrgDb/3.10/org.Prelictum.SGS1.like.v46.eg.sqlite,3e8b985b55cfaeb1873d92206567fe21
3.1,PlasmoDB-46_PvinckeipetteriCR,5213,5142,GFF,http://PlasmoDB.org/common/downloads/release-46/PvinckeipetteriCR/gff/data/PlasmoDB-46_PvinckeipetteriCR.gff,46,Plasmodium vinckei,5860,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vinckei.petteri.CR.v46,GRanges.Plasmodium.vinckei.petteri.CR.v46.rda,plasmodb.Plasmodium.vinckei.petteri.CR.v46,org.Pvinckei.petteri.CR.v46.eg.db,TxDb.Plasmodium.vinckei.petteri.CR.PlasmoDB.v46,Plasmodium vinckei petteri CR,Plasmodium,vinckei,petteri.CR,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.vinckei.petteri.CR.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.vinckei.petteri.CR.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.vinckei.petteri.CR.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pvinckei.petteri.CR.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.vinckei.petteri.CR.PlasmoDB.v46.sqlite,Plasmodium vinckei petteri strain CR,Transcript information for Plasmodium vinckei petteri CR,PlasmoDB 46 annotations for Plasmodium vinckei petteri CR,OrgDb,SQLiteFile,org.Pvinckei.petteri.CR.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pvinckei.petteri.CR.v46.eg.sqlite,370e1d6a6b1abcc9a581f89cdd783969
3.1,PlasmoDB-46_Pvinckeivinckeivinckei,5009,4944,GFF,http://PlasmoDB.org/common/downloads/release-46/Pvinckeivinckeivinckei/gff/data/PlasmoDB-46_Pvinckeivinckeivinckei.gff,46,Plasmodium vinckei,5860,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vinckei.vinckei.vinckei.v46,GRanges.Plasmodium.vinckei.vinckei.vinckei.v46.rda,plasmodb.Plasmodium.vinckei.vinckei.vinckei.v46,org.Pvinckei.vinckei.vinckei.v46.eg.db,TxDb.Plasmodium.vinckei.vinckei.vinckei.PlasmoDB.v46,Plasmodium vinckei vinckei vinckei,Plasmodium,vinckei,vinckei.vinckei,EuPathDB/BSgenome/3.10/BSGenome.Plasmodium.vinckei.vinckei.vinckei.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Plasmodium.vinckei.vinckei.vinckei.v46.rda,EuPathDB/OrganismDbi/3.10/plasmodb.Plasmodium.vinckei.vinckei.vinckei.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Pvinckei.vinckei.vinckei.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Plasmodium.vinckei.vinckei.vinckei.PlasmoDB.v46.sqlite,Plasmodium vinckei vinckei strain vinckei,Transcript information for Plasmodium vinckei vinckei vinckei,PlasmoDB 46 annotations for Plasmodium vinckei vinckei vinckei,OrgDb,SQLiteFile,org.Pvinckei.vinckei.vinckei.v46.eg.db,EuPathDB/OrgDb/3.10/org.Pvinckei.vinckei.vinckei.v46.eg.sqlite,a1e1c4cbe31297e7fd2b2e926d692223
