BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,FungiDB-43_CposadasiiCPA0020,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiCPA0020/gff/data/FungiDB-43_CposadasiiCPA0020.gff,43,Coccidioides posadasii CPA 0020,490068,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.CPA.0020.v43,GRanges.Coccidioides.posadasii.CPA.0020.v43.rda,fungidb.Coccidioides.posadasii.CPA.0020.v43,org.Cposadasii.CPA.0020.v43.eg.db,TxDb.Coccidioides.posadasii.CPA.0020.FungiDB.v43,CPA.0020,Coccidioides posadasii CPA 0020,,,Coccidioides posadasii CPA 0020,Combined information for Coccidioides posadasii CPA 0020,FungiDB 43 Combined information for Coccidioides posadasii CPA 0020,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.CPA.0020.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.CPA.0020.v43/graphInfo.rda
3.9,FungiDB-43_CposadasiiCPA0066,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiCPA0066/gff/data/FungiDB-43_CposadasiiCPA0066.gff,43,Coccidioides posadasii CPA 0066,490069,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.CPA.0066.v43,GRanges.Coccidioides.posadasii.CPA.0066.v43.rda,fungidb.Coccidioides.posadasii.CPA.0066.v43,org.Cposadasii.CPA.0066.v43.eg.db,TxDb.Coccidioides.posadasii.CPA.0066.FungiDB.v43,CPA.0066,Coccidioides posadasii CPA 0066,,,Coccidioides posadasii CPA 0066,Combined information for Coccidioides posadasii CPA 0066,FungiDB 43 Combined information for Coccidioides posadasii CPA 0066,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.CPA.0066.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.CPA.0066.v43/graphInfo.rda
3.9,FungiDB-43_CposadasiiRMSCC1037,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiRMSCC1037/gff/data/FungiDB-43_CposadasiiRMSCC1037.gff,43,Coccidioides posadasii RMSCC 1037,490065,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.RMSCC.1037.v43,GRanges.Coccidioides.posadasii.RMSCC.1037.v43.rda,fungidb.Coccidioides.posadasii.RMSCC.1037.v43,org.Cposadasii.RMSCC.1037.v43.eg.db,TxDb.Coccidioides.posadasii.RMSCC.1037.FungiDB.v43,RMSCC.1037,Coccidioides posadasii RMSCC 1037,,,Coccidioides posadasii RMSCC 1037,Combined information for Coccidioides posadasii RMSCC 1037,FungiDB 43 Combined information for Coccidioides posadasii RMSCC 1037,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.RMSCC.1037.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.RMSCC.1037.v43/graphInfo.rda
3.9,FungiDB-43_CposadasiiRMSCC1038,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiRMSCC1038/gff/data/FungiDB-43_CposadasiiRMSCC1038.gff,43,Coccidioides posadasii RMSCC 1038,490066,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.RMSCC.1038.v43,GRanges.Coccidioides.posadasii.RMSCC.1038.v43.rda,fungidb.Coccidioides.posadasii.RMSCC.1038.v43,org.Cposadasii.RMSCC.1038.v43.eg.db,TxDb.Coccidioides.posadasii.RMSCC.1038.FungiDB.v43,RMSCC.1038,Coccidioides posadasii RMSCC 1038,,,Coccidioides posadasii RMSCC 1038,Combined information for Coccidioides posadasii RMSCC 1038,FungiDB 43 Combined information for Coccidioides posadasii RMSCC 1038,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.RMSCC.1038.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.RMSCC.1038.v43/graphInfo.rda
3.9,FungiDB-43_CposadasiiRMSCC2133,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiRMSCC2133/gff/data/FungiDB-43_CposadasiiRMSCC2133.gff,43,Coccidioides posadasii RMSCC 2133,469470,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.RMSCC.2133.v43,GRanges.Coccidioides.posadasii.RMSCC.2133.v43.rda,fungidb.Coccidioides.posadasii.RMSCC.2133.v43,org.Cposadasii.RMSCC.2133.v43.eg.db,TxDb.Coccidioides.posadasii.RMSCC.2133.FungiDB.v43,RMSCC.2133,Coccidioides posadasii RMSCC 2133,,,Coccidioides posadasii RMSCC 2133,Combined information for Coccidioides posadasii RMSCC 2133,FungiDB 43 Combined information for Coccidioides posadasii RMSCC 2133,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.RMSCC.2133.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.RMSCC.2133.v43/graphInfo.rda
3.9,FungiDB-43_CposadasiiRMSCC3488,10016,9897,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiRMSCC3488/gff/data/FungiDB-43_CposadasiiRMSCC3488.gff,43,Coccidioides posadasii RMSCC 3488,454284,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.RMSCC.3488.v43,GRanges.Coccidioides.posadasii.RMSCC.3488.v43.rda,fungidb.Coccidioides.posadasii.RMSCC.3488.v43,org.Cposadasii.RMSCC.3488.v43.eg.db,TxDb.Coccidioides.posadasii.RMSCC.3488.FungiDB.v43,RMSCC.3488,Coccidioides posadasii RMSCC 3488,,,Coccidioides posadasii RMSCC 3488,Combined information for Coccidioides posadasii RMSCC 3488,FungiDB 43 Combined information for Coccidioides posadasii RMSCC 3488,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.RMSCC.3488.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.RMSCC.3488.v43/graphInfo.rda
3.9,FungiDB-43_CposadasiiRMSCC3700,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiRMSCC3700/gff/data/FungiDB-43_CposadasiiRMSCC3700.gff,43,Coccidioides posadasii RMSCC 3700,469471,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.RMSCC.3700.v43,GRanges.Coccidioides.posadasii.RMSCC.3700.v43.rda,fungidb.Coccidioides.posadasii.RMSCC.3700.v43,org.Cposadasii.RMSCC.3700.v43.eg.db,TxDb.Coccidioides.posadasii.RMSCC.3700.FungiDB.v43,RMSCC.3700,Coccidioides posadasii RMSCC 3700,,,Coccidioides posadasii RMSCC 3700,Combined information for Coccidioides posadasii RMSCC 3700,FungiDB 43 Combined information for Coccidioides posadasii RMSCC 3700,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.RMSCC.3700.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.RMSCC.3700.v43/graphInfo.rda
3.9,FungiDB-43_CposadasiiSilveira,10379,9376,GFF,http://FungiDB.org/common/downloads/release-43/CposadasiiSilveira/gff/data/FungiDB-43_CposadasiiSilveira.gff,43,Coccidioides posadasii str. Silveira,443226,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coccidioides.posadasii.str.Silveira.v43,GRanges.Coccidioides.posadasii.str.Silveira.v43.rda,fungidb.Coccidioides.posadasii.str.Silveira.v43,org.Cposadasii.str.Silveira.v43.eg.db,TxDb.Coccidioides.posadasii.str.Silveira.FungiDB.v43,str.Silveira,Coccidioides posadasii str Silveira,,,Coccidioides posadasii str. Silveira,Combined information for Coccidioides posadasii str Silveira,FungiDB 43 Combined information for Coccidioides posadasii str Silveira,OrganismDBI,SQLiteFile,fungidb.Coccidioides.posadasii.str.Silveira.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coccidioides.posadasii.str.Silveira.v43/graphInfo.rda
3.9,FungiDB-43_Ccinereaokay7-130,13657,11193,GFF,http://FungiDB.org/common/downloads/release-43/Ccinereaokay7-130/gff/data/FungiDB-43_Ccinereaokay7-130.gff,43,Coprinopsis cinerea okayama7#130,240176,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Coprinopsis.cinerea.okayama7.130.v43,GRanges.Coprinopsis.cinerea.okayama7.130.v43.rda,fungidb.Coprinopsis.cinerea.okayama7.130.v43,org.Ccinerea.okayama7.130.v43.eg.db,TxDb.Coprinopsis.cinerea.okayama7.130.FungiDB.v43,okayama7.130,Coprinopsis cinerea okayama7 130,,,Coprinopsis cinerea okayama7#130,Combined information for Coprinopsis cinerea okayama7 130,FungiDB 43 Combined information for Coprinopsis cinerea okayama7 130,OrganismDBI,SQLiteFile,fungidb.Coprinopsis.cinerea.okayama7.130.v43,EuPathDB/OrganismDbi/3.9/fungidb.Coprinopsis.cinerea.okayama7.130.v43/graphInfo.rda
3.9,FungiDB-43_CgattiiCA1873,6782,6469,GFF,http://FungiDB.org/common/downloads/release-43/CgattiiCA1873/gff/data/FungiDB-43_CgattiiCA1873.gff,43,Cryptococcus gattii CA1873,1296111,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.gattii.CA1873.v43,GRanges.Cryptococcus.gattii.CA1873.v43.rda,fungidb.Cryptococcus.gattii.CA1873.v43,org.Cgattii.CA1873.v43.eg.db,TxDb.Cryptococcus.gattii.CA1873.FungiDB.v43,CA1873,Cryptococcus gattii CA1873,,,Cryptococcus gattii CA1873,Combined information for Cryptococcus gattii CA1873,FungiDB 43 Combined information for Cryptococcus gattii CA1873,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.gattii.CA1873.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.gattii.CA1873.v43/graphInfo.rda
3.9,FungiDB-43_CgattiiEJB2,6908,6716,GFF,http://FungiDB.org/common/downloads/release-43/CgattiiEJB2/gff/data/FungiDB-43_CgattiiEJB2.gff,43,Cryptococcus gattii EJB2,1296103,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.gattii.EJB2.v43,GRanges.Cryptococcus.gattii.EJB2.v43.rda,fungidb.Cryptococcus.gattii.EJB2.v43,org.Cgattii.EJB2.v43.eg.db,TxDb.Cryptococcus.gattii.EJB2.FungiDB.v43,EJB2,Cryptococcus gattii EJB2,,,Cryptococcus gattii EJB2,Combined information for Cryptococcus gattii EJB2,FungiDB 43 Combined information for Cryptococcus gattii EJB2,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.gattii.EJB2.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.gattii.EJB2.v43/graphInfo.rda
3.9,FungiDB-43_CgattiiNT10,6987,6724,GFF,http://FungiDB.org/common/downloads/release-43/CgattiiNT10/gff/data/FungiDB-43_CgattiiNT10.gff,43,Cryptococcus gattii NT-10,1296108,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.gattii.NT.10.v43,GRanges.Cryptococcus.gattii.NT.10.v43.rda,fungidb.Cryptococcus.gattii.NT.10.v43,org.Cgattii.NT.10.v43.eg.db,TxDb.Cryptococcus.gattii.NT.10.FungiDB.v43,NT.10,Cryptococcus gattii NT 10,,,Cryptococcus gattii NT-10,Combined information for Cryptococcus gattii NT 10,FungiDB 43 Combined information for Cryptococcus gattii NT 10,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.gattii.NT.10.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.gattii.NT.10.v43/graphInfo.rda
3.9,FungiDB-43_CgattiiIND107,6843,6526,GFF,http://FungiDB.org/common/downloads/release-43/CgattiiIND107/gff/data/FungiDB-43_CgattiiIND107.gff,43,Cryptococcus gattii VGIV IND107,1296105,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.gattii.VGIV.IND107.v43,GRanges.Cryptococcus.gattii.VGIV.IND107.v43.rda,fungidb.Cryptococcus.gattii.VGIV.IND107.v43,org.Cgattii.VGIV.IND107.v43.eg.db,TxDb.Cryptococcus.gattii.VGIV.IND107.FungiDB.v43,VGIV.IND107,Cryptococcus gattii VGIV IND107,,,Cryptococcus gattii VGIV IND107,Combined information for Cryptococcus gattii VGIV IND107,FungiDB 43 Combined information for Cryptococcus gattii VGIV IND107,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.gattii.VGIV.IND107.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.gattii.VGIV.IND107.v43/graphInfo.rda
3.9,FungiDB-43_CgattiiWM276,6724,6568,GFF,http://FungiDB.org/common/downloads/release-43/CgattiiWM276/gff/data/FungiDB-43_CgattiiWM276.gff,43,Cryptococcus gattii WM276,367775,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.gattii.WM276.v43,GRanges.Cryptococcus.gattii.WM276.v43.rda,fungidb.Cryptococcus.gattii.WM276.v43,org.Cgattii.WM276.v43.eg.db,TxDb.Cryptococcus.gattii.WM276.FungiDB.v43,WM276,Cryptococcus gattii WM276,,,Cryptococcus gattii WM276,Combined information for Cryptococcus gattii WM276,FungiDB 43 Combined information for Cryptococcus gattii WM276,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.gattii.WM276.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.gattii.WM276.v43/graphInfo.rda
3.9,FungiDB-43_CneoformansH99,8338,6974,GFF,http://FungiDB.org/common/downloads/release-43/CneoformansH99/gff/data/FungiDB-43_CneoformansH99.gff,43,Cryptococcus neoformans var. grubii H99,235443,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.neoformans.var.grubii.H99.v43,GRanges.Cryptococcus.neoformans.var.grubii.H99.v43.rda,fungidb.Cryptococcus.neoformans.var.grubii.H99.v43,org.Cneoformans.var.grubii.H99.v43.eg.db,TxDb.Cryptococcus.neoformans.var.grubii.H99.FungiDB.v43,var.grubii.H99,Cryptococcus neoformans var grubii H99,,,Cryptococcus neoformans var. grubii H99,Combined information for Cryptococcus neoformans var grubii H99,FungiDB 43 Combined information for Cryptococcus neoformans var grubii H99,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.neoformans.var.grubii.H99.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.neoformans.var.grubii.H99.v43/graphInfo.rda
3.9,FungiDB-43_CneoformansB-3501A,6608,6475,GFF,http://FungiDB.org/common/downloads/release-43/CneoformansB-3501A/gff/data/FungiDB-43_CneoformansB-3501A.gff,43,Cryptococcus neoformans var. neoformans B-3501A,283643,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.neoformans.var.neoformans.B.3501A.v43,GRanges.Cryptococcus.neoformans.var.neoformans.B.3501A.v43.rda,fungidb.Cryptococcus.neoformans.var.neoformans.B.3501A.v43,org.Cneoformans.var.neoformans.B.3501A.v43.eg.db,TxDb.Cryptococcus.neoformans.var.neoformans.B.3501A.FungiDB.v43,var.neoformans.B.3501A,Cryptococcus neoformans var neoformans B 3501A,,,Cryptococcus neoformans var. neoformans B-3501A,Combined information for Cryptococcus neoformans var neoformans B 3501A,FungiDB 43 Combined information for Cryptococcus neoformans var neoformans B 3501A,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.neoformans.var.neoformans.B.3501A.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.neoformans.var.neoformans.B.3501A.v43/graphInfo.rda
3.9,FungiDB-43_CneoformansJEC21,7004,6706,GFF,http://FungiDB.org/common/downloads/release-43/CneoformansJEC21/gff/data/FungiDB-43_CneoformansJEC21.gff,43,Cryptococcus neoformans var. neoformans JEC21,214684,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.neoformans.var.neoformans.JEC21.v43,GRanges.Cryptococcus.neoformans.var.neoformans.JEC21.v43.rda,fungidb.Cryptococcus.neoformans.var.neoformans.JEC21.v43,org.Cneoformans.var.neoformans.JEC21.v43.eg.db,TxDb.Cryptococcus.neoformans.var.neoformans.JEC21.FungiDB.v43,var.neoformans.JEC21,Cryptococcus neoformans var neoformans JEC21,,,Cryptococcus neoformans var. neoformans JEC21,Combined information for Cryptococcus neoformans var neoformans JEC21,FungiDB 43 Combined information for Cryptococcus neoformans var neoformans JEC21,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.neoformans.var.neoformans.JEC21.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.neoformans.var.neoformans.JEC21.v43/graphInfo.rda
3.9,FungiDB-43_FpedrosoiCBS271-37,12573,11750,GFF,http://FungiDB.org/common/downloads/release-43/FpedrosoiCBS271-37/gff/data/FungiDB-43_FpedrosoiCBS271-37.gff,43,Fonsecaea pedrosoi CBS 271.37,1442368,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fonsecaea.pedrosoi.CBS.271.37.v43,GRanges.Fonsecaea.pedrosoi.CBS.271.37.v43.rda,fungidb.Fonsecaea.pedrosoi.CBS.271.37.v43,org.Fpedrosoi.CBS.271.37.v43.eg.db,TxDb.Fonsecaea.pedrosoi.CBS.271.37.FungiDB.v43,CBS.271.37,Fonsecaea pedrosoi CBS 271 37,,,Fonsecaea pedrosoi CBS 271.37,Combined information for Fonsecaea pedrosoi CBS 271 37,FungiDB 43 Combined information for Fonsecaea pedrosoi CBS 271 37,OrganismDBI,SQLiteFile,fungidb.Fonsecaea.pedrosoi.CBS.271.37.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fonsecaea.pedrosoi.CBS.271.37.v43/graphInfo.rda
3.9,FungiDB-43_FfujikuroiIMI58289,15099,14625,GFF,http://FungiDB.org/common/downloads/release-43/FfujikuroiIMI58289/gff/data/FungiDB-43_FfujikuroiIMI58289.gff,43,Fusarium fujikuroi IMI 58289,1279085,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.fujikuroi.IMI.58289.v43,GRanges.Fusarium.fujikuroi.IMI.58289.v43.rda,fungidb.Fusarium.fujikuroi.IMI.58289.v43,org.Ffujikuroi.IMI.58289.v43.eg.db,TxDb.Fusarium.fujikuroi.IMI.58289.FungiDB.v43,IMI.58289,Fusarium fujikuroi IMI 58289,,,Fusarium fujikuroi IMI 58289,Combined information for Fusarium fujikuroi IMI 58289,FungiDB 43 Combined information for Fusarium fujikuroi IMI 58289,OrganismDBI,SQLiteFile,fungidb.Fusarium.fujikuroi.IMI.58289.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.fujikuroi.IMI.58289.v43/graphInfo.rda
3.9,FungiDB-43_FgraminearumPH-1,14477,13280,GFF,http://FungiDB.org/common/downloads/release-43/FgraminearumPH-1/gff/data/FungiDB-43_FgraminearumPH-1.gff,43,Fusarium graminearum PH-1,229533,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.graminearum.PH.1.v43,GRanges.Fusarium.graminearum.PH.1.v43.rda,fungidb.Fusarium.graminearum.PH.1.v43,org.Fgraminearum.PH.1.v43.eg.db,TxDb.Fusarium.graminearum.PH.1.FungiDB.v43,PH.1,Fusarium graminearum PH 1,,,Fusarium graminearum PH-1,Combined information for Fusarium graminearum PH 1,FungiDB 43 Combined information for Fusarium graminearum PH 1,OrganismDBI,SQLiteFile,fungidb.Fusarium.graminearum.PH.1.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.graminearum.PH.1.v43/graphInfo.rda
3.9,FungiDB-43_FoxysporumFo47,18556,17769,GFF,http://FungiDB.org/common/downloads/release-43/FoxysporumFo47/gff/data/FungiDB-43_FoxysporumFo47.gff,43,Fusarium oxysporum Fo47,660027,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.Fo47.v43,GRanges.Fusarium.oxysporum.Fo47.v43.rda,fungidb.Fusarium.oxysporum.Fo47.v43,org.Foxysporum.Fo47.v43.eg.db,TxDb.Fusarium.oxysporum.Fo47.FungiDB.v43,Fo47,Fusarium oxysporum Fo47,,,Fusarium oxysporum Fo47,Combined information for Fusarium oxysporum Fo47,FungiDB 43 Combined information for Fusarium oxysporum Fo47,OrganismDBI,SQLiteFile,fungidb.Fusarium.oxysporum.Fo47.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.oxysporum.Fo47.v43/graphInfo.rda
3.9,FungiDB-43_Foxysporumrace1,15916,15424,GFF,http://FungiDB.org/common/downloads/release-43/Foxysporumrace1/gff/data/FungiDB-43_Foxysporumrace1.gff,43,Fusarium oxysporum f. sp. cubense race 1,1229664,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.f.sp.cubense.race.1.v43,GRanges.Fusarium.oxysporum.f.sp.cubense.race.1.v43.rda,fungidb.Fusarium.oxysporum.f.sp.cubense.race.1.v43,org.Foxysporum.f.sp.cubense.race.1.v43.eg.db,TxDb.Fusarium.oxysporum.f.sp.cubense.race.1.FungiDB.v43,f.sp.cubense.race.1,Fusarium oxysporum f sp cubense race 1,,,Fusarium oxysporum f. sp. cubense race 1,Combined information for Fusarium oxysporum f sp cubense race 1,FungiDB 43 Combined information for Fusarium oxysporum f sp cubense race 1,OrganismDBI,SQLiteFile,fungidb.Fusarium.oxysporum.f.sp.cubense.race.1.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.oxysporum.f.sp.cubense.race.1.v43/graphInfo.rda
3.9,FungiDB-43_Foxysporumrace4,14962,14469,GFF,http://FungiDB.org/common/downloads/release-43/Foxysporumrace4/gff/data/FungiDB-43_Foxysporumrace4.gff,43,Fusarium oxysporum f. sp. cubense race 4,1229665,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.f.sp.cubense.race.4.v43,GRanges.Fusarium.oxysporum.f.sp.cubense.race.4.v43.rda,fungidb.Fusarium.oxysporum.f.sp.cubense.race.4.v43,org.Foxysporum.f.sp.cubense.race.4.v43.eg.db,TxDb.Fusarium.oxysporum.f.sp.cubense.race.4.FungiDB.v43,f.sp.cubense.race.4,Fusarium oxysporum f sp cubense race 4,,,Fusarium oxysporum f. sp. cubense race 4,Combined information for Fusarium oxysporum f sp cubense race 4,FungiDB 43 Combined information for Fusarium oxysporum f sp cubense race 4,OrganismDBI,SQLiteFile,fungidb.Fusarium.oxysporum.f.sp.cubense.race.4.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.oxysporum.f.sp.cubense.race.4.v43/graphInfo.rda
3.9,FungiDB-43_Foxysporum54006,16975,16246,GFF,http://FungiDB.org/common/downloads/release-43/Foxysporum54006/gff/data/FungiDB-43_Foxysporum54006.gff,43,Fusarium oxysporum f. sp. cubense tropical race 4 54006,1089451,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v43,GRanges.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v43.rda,fungidb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v43,org.Foxysporum.f.sp.cubense.tropical.race.4.54006.v43.eg.db,TxDb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.FungiDB.v43,f.sp.cubense.tropical.race.4.54006,Fusarium oxysporum f sp cubense tropical race 4 54006,,,Fusarium oxysporum f. sp. cubense tropical race 4 54006,Combined information for Fusarium oxysporum f sp cubense tropical race 4 54006,FungiDB 43 Combined information for Fusarium oxysporum f sp cubense tropical race 4 54006,OrganismDBI,SQLiteFile,fungidb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.oxysporum.f.sp.cubense.tropical.race.4.54006.v43/graphInfo.rda
3.9,FungiDB-43_Foxysporum4287,21354,20427,GFF,http://FungiDB.org/common/downloads/release-43/Foxysporum4287/gff/data/FungiDB-43_Foxysporum4287.gff,43,Fusarium oxysporum f. sp. lycopersici 4287,426428,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.f.sp.lycopersici.4287.v43,GRanges.Fusarium.oxysporum.f.sp.lycopersici.4287.v43.rda,fungidb.Fusarium.oxysporum.f.sp.lycopersici.4287.v43,org.Foxysporum.f.sp.lycopersici.4287.v43.eg.db,TxDb.Fusarium.oxysporum.f.sp.lycopersici.4287.FungiDB.v43,f.sp.lycopersici.4287,Fusarium oxysporum f sp lycopersici 4287,,,Fusarium oxysporum f. sp. lycopersici 4287,Combined information for Fusarium oxysporum f sp lycopersici 4287,FungiDB 43 Combined information for Fusarium oxysporum f sp lycopersici 4287,OrganismDBI,SQLiteFile,fungidb.Fusarium.oxysporum.f.sp.lycopersici.4287.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.oxysporum.f.sp.lycopersici.4287.v43/graphInfo.rda
